id,name,party,partyLabel,votes,election,electionLabel,ranking
Q336064,Reg Empey,Q3896802,Vanguard Progressive Unionist Party,8297.20,Q7058486,1975 Constitutional Convention,3
Q6289711,Joshua Cardwell,Q7886826,Unionist Party of Northern Ireland,7475.52,Q7058486,1975 Constitutional Convention,4
Q1303976,Eileen Paisley,Q215519,Democratic Unionist Party,7354.86,Q7058486,1975 Constitutional Convention,5
Q5231474,David Bleakley,Q7058511,Northern Ireland Labour Party,6924.54,Q7058486,1975 Constitutional Convention,6
Q333036,Peter Robinson,Q215519,Democratic Unionist Party,5792.52,Q7058486,1975 Constitutional Convention,7
Q7372592,Roy Bradford,Q841045,Ulster Unionist Party,3756.46,Q7058486,1975 Constitutional Convention,8
Q7051900,Norman Agnew,Q7886826,Unionist Party of Northern Ireland,3387.46,Q7058486,1975 Constitutional Convention,9
Q5237446,David McNarry,Q841045,Ulster Unionist Party,3094,Q7058486,1975 Constitutional Convention,10
,Kate Condy,Q244927,Alliance Party of Northern Ireland,1539,Q7058486,1975 Constitutional Convention,11
Q4709010,Alban Maginness,Q175443,Social Democratic and Labour Party,1293.20,Q7058486,1975 Constitutional Convention,12
,Walter McFarland,Q6017344,Independent Unionist,887.20,Q7058486,1975 Constitutional Convention,13
,William Elliot,Q6017344,Independent Unionist,606,Q7058486,1975 Constitutional Convention,14
,Sandy Scott,Q6467508,Labour Party of Northern Ireland,543.60,Q7058486,1975 Constitutional Convention,15
Q7372592,Roy Bradford,Q841045,Ulster Unionist Party,13187,Q7058471,1973 Assembly election,1
Q6289711,Joshua Cardwell,Q841045,Ulster Unionist Party,8177.96,Q7058471,1973 Assembly election,2
Q1303976,Eileen Paisley,Q215519,Democratic Unionist Party,8907.47,Q7058471,1973 Assembly election,3
Q7051900,Norman Agnew,Q841045,Ulster Unionist Party,8027.29,Q7058471,1973 Assembly election,4
Q529315,Oliver Napier,Q244927,Alliance Party of Northern Ireland,7418.97,Q7058471,1973 Assembly election,5
Q5231474,David Bleakley,Q7058511,Northern Ireland Labour Party,6690.47,Q7058471,1973 Assembly election,6
,Walter McFarland,Q841045,Ulster Unionist Party,6436.15,Q7058471,1973 Assembly election,7
Q9011758,Jim Rodgers,Q3896802,Vanguard Progressive Unionist Party,5386.40,Q7058471,1973 Assembly election,8
Q5237446,David McNarry,Q841045,Ulster Unionist Party,3237.89,Q7058471,1973 Assembly election,9
Q7819522,Tommy Herron,Q3896802,Vanguard Progressive Unionist Party,3147.20,Q7058471,1973 Assembly election,10
Q7966094,Walter Scott,Q841045,Ulster Unionist Party,2614.12,Q7058471,1973 Assembly election,11
Q21603986,William Annon,Q6017344,Independent Unionist,2528.46,Q7058471,1973 Assembly election,12
,Owen Adams,Q175443,Social Democratic and Labour Party,1865.90,Q7058471,1973 Assembly election,13
,Thomas Smith,Q3896802,Vanguard Progressive Unionist Party,1445.16,Q7058471,1973 Assembly election,14
,Kate Condy,Q244927,Alliance Party of Northern Ireland,1346.02,Q7058471,1973 Assembly election,15
,Michael Brooks,Q6017344,Independent Unionist,1096.70,Q7058471,1973 Assembly election,16
,John McKeown,Q841045,Ulster Unionist Party,1014.60,Q7058471,1973 Assembly election,17
,Elsie Logan,Q841045,Ulster Unionist Party,579.36,Q7058471,1973 Assembly election,18
Q16997413,Lindsay Mason,Q7879944,Ulster Constitution Party,206.42,Q7058471,1973 Assembly election,19
,Samuel Smyth,Q6017344,Independent Unionist,194.80,Q7058471,1973 Assembly election,20
,John Coulthard,Q7058511,Northern Ireland Labour Party,180.60,Q7058471,1973 Assembly election,21
,William Gunning,Q7058511,Northern Ireland Labour Party,110.42,Q7058471,1973 Assembly election,22
,Sarah Hughes,Q327591,Independent (politician),19.38,Q7058471,1973 Assembly election,23
